FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
5518.65,0.172271,0.161286,2.44141,0.181204,0.157227,0.015044,1,12000,1.50087,0,
5522.47,0.167418,0.161286,2.44141,0.181078,0.152587,0.014831,1,12000,1.50087,0,
5523.6,0.167694,0.161286,2.44141,0.181041,0.152915,0.014779,1,12000,1.50087,0,
5525.13,0.167423,0.161286,2.44141,0.180991,0.152061,0.015362,1,12000,1.50087,0,
5527.32,0.167612,0.161286,2.44141,0.180919,0.151531,0.016081,1,12000,1.50087,0,
5528.53,0.169457,0.161286,2.44141,0.18088,0.154578,0.014879,1,12000,1.50087,0,
5528.91,0.171223,0.161286,2.44141,0.180867,0.155837,0.015386,1,12000,1.50087,0,
5529.5,0.170307,0.161286,2.44141,0.180848,0.155185,0.015122,1,12000,1.50087,0,
5529.51,0.172485,0.161286,2.44141,0.180848,0.155199,0.017286,1,12000,1.50087,0,
5530.08,0.169191,0.161286,2.44141,0.180829,0.153085,0.016106,1,12000,1.50087,0,
5542.69,0.168701,0.161286,2.44141,0.180418,0.152947,0.015754,1,12000,1.50087,0,
5546.74,0.168877,0.161286,2.44141,0.180286,0.152944,0.015933,1,12000,1.50087,0,
5546.44,0.170902,0.161286,2.44141,0.180296,0.155534,0.015368,1,12000,1.50087,0,
5546.48,0.168539,0.161286,2.44141,0.180295,0.152406,0.016133,1,12000,1.50087,0,
5545.63,0.169988,0.161286,2.44141,0.180322,0.15436,0.015628,1,12000,1.50087,0,
5547.01,0.168562,0.161286,2.44141,0.180277,0.153517,0.015045,1,12000,1.50087,0,
5547.69,0.167221,0.161286,2.44141,0.180255,0.152033,0.015188,1,12000,1.50087,0,
5550.43,0.170398,0.161286,2.44141,0.180166,0.155168,0.01523,1,12000,1.50087,0,
5550.12,0.16869,0.161286,2.44141,0.180176,0.15306,0.01563,1,12000,1.50087,0,
5383.8,0.724458,0.161286,2.44141,0.185743,0.149177,0.575281,1,12000,1.50087,0,
5374.57,0.200313,0.161286,2.44141,0.186061,0.154003,0.04631,1,12000,1.50087,0,
5350.63,0.255162,0.161286,2.44141,0.186894,0.151651,0.103511,1,12000,1.50087,0,
5343.44,0.191094,0.161286,2.44141,0.187145,0.173576,0.017518,1,12000,1.50087,0,
5329.68,0.216001,0.161286,2.44141,0.187628,0.148646,0.067355,1,12000,1.50087,0,
5328.64,0.171784,0.161286,2.44141,0.187665,0.152719,0.019065,1,12000,1.50087,0,
5327.28,0.173391,0.161286,2.44141,0.187713,0.156691,0.0167,1,12000,1.50087,0,
5327.63,0.169544,0.161286,2.44141,0.187701,0.153353,0.016191,1,12000,1.50087,0,
5327.9,0.168356,0.161286,2.44141,0.187691,0.152799,0.015557,1,12000,1.50087,0,
5328.5,0.167703,0.161286,2.44141,0.18767,0.152316,0.015387,1,12000,1.50087,0,
5328.82,0.169186,0.161286,2.44141,0.187659,0.153013,0.016173,1,12000,1.50087,0,
5491.84,0.17096,0.161286,2.44141,0.182088,0.1554,0.01556,1,12000,1.50087,0,
5616.28,0.169327,0.161286,2.44141,0.178054,0.152346,0.016981,1,12000,1.50087,0,
5616.77,0.168976,0.161286,2.44141,0.178038,0.152959,0.016017,1,12000,1.50087,0,
5617.23,0.168741,0.161286,2.44141,0.178024,0.153531,0.01521,1,12000,1.50087,0,
