FPS,FrameTime(ms),MinFrame(ms),MaxFrame(ms),AvgFrame(ms),CPUTime(ms),GPUWait(ms),DrawCalls,Triangles,VRAM(MB),Upload(KB),
83.428,13.4313,3.82152,14.3175,11.9864,0.103368,13.3279,1,2,8.07428,0,
83.3136,13.7289,3.82152,14.3175,12.0028,0.052191,13.6767,1,2,8.07428,0,
83.2878,13.0893,3.82152,14.3175,12.0066,0.083057,13.0063,1,2,8.07428,0,
83.1656,11.8431,3.82152,14.3175,12.0242,0.039911,11.8032,1,2,8.07428,0,
83.2707,12.324,3.82152,14.3175,12.009,0.059563,12.2644,1,2,8.07428,0,
83.2219,12.0429,3.82152,14.3175,12.0161,0.143923,11.899,1,2,8.07428,0,
82.9116,14.2221,3.82152,14.3175,12.061,0.049815,14.1723,1,2,8.07428,0,
82.8866,12.8118,3.82152,14.3175,12.0647,0.032507,12.7793,1,2,8.07428,0,
82.7918,12.9797,3.82152,14.3175,12.0785,0.044572,12.9352,1,2,8.07428,0,
82.6833,11.3141,3.82152,14.3175,12.0943,0.042595,11.2715,1,2,8.07428,0,
82.6059,13.2947,3.82152,14.3175,12.1057,0.124169,13.1706,1,2,8.07428,0,
82.6181,11.8043,3.82152,14.3175,12.1039,0.073021,11.7313,1,2,8.07428,0,
82.5434,11.929,3.82152,14.3175,12.1148,0.08771,11.8413,1,2,8.07428,0,
82.7531,10.224,3.82152,14.3175,12.0841,0.093426,10.1306,1,2,8.07428,0,
82.63,13.323,3.82152,14.3175,12.1021,0.374172,12.9488,1,2,8.07428,0,
82.4811,12.3409,3.82152,14.3175,12.124,0.076568,12.2644,1,2,8.07428,0,
82.5528,11.6828,3.82152,14.3175,12.1135,0.075592,11.6072,1,2,8.07428,0,
82.6526,11.1091,3.82152,14.3175,12.0988,0.070618,11.0385,1,2,8.07428,0,
82.7164,11.726,3.82152,14.3175,12.0895,0.090875,11.6351,1,2,8.07428,0,
82.5644,12.8748,3.82152,14.3175,12.1118,0.137249,12.7376,1,2,8.07428,0,
82.4689,12.5836,3.82152,14.3175,12.1258,0.153335,12.4303,1,2,8.07428,0,
82.6779,11.1494,3.82152,14.3175,12.0951,0.10364,11.0458,1,2,8.07428,0,
82.7676,11.5974,3.82152,14.3175,12.082,0.105054,11.4923,1,2,8.07428,0,
82.7499,12.5607,3.82152,14.3175,12.0846,0.109561,12.4512,1,2,8.07428,0,
82.5373,13.9907,3.82152,14.3175,12.1157,0.093971,13.8967,1,2,8.07428,0,
82.524,12.5811,3.82152,14.3175,12.1177,0.048847,12.5322,1,2,8.07428,0,
82.5816,10.7463,3.82152,14.3175,12.1092,0.045227,10.701,1,2,8.07428,0,
82.3281,13.5604,3.82152,14.3175,12.1465,0.15015,13.4103,1,2,8.07428,0,
82.3318,12.0904,3.82152,14.3175,12.146,0.04001,12.0504,1,2,8.07428,0,
82.3495,11.8844,3.82152,14.3175,12.1434,0.037874,11.8466,1,2,8.07428,0,
82.3494,10.4696,3.82152,14.3175,12.1434,0.075681,10.3939,1,2,8.07428,0,
82.415,11.556,3.82152,14.3175,12.1337,0.111063,11.4449,1,2,8.07428,0,
82.3053,12.7339,3.82152,14.3175,12.1499,0.083921,12.65,1,2,8.07428,0,
82.2646,10.6011,3.82152,14.3175,12.1559,0.084674,10.5164,1,2,8.07428,0,
82.2451,13.1273,3.82152,14.3175,12.1588,0.100805,13.0265,1,2,8.07428,0,
82.2127,12.2248,3.82152,14.3175,12.1636,0.074459,12.1503,1,2,8.07428,0,
82.1445,11.8434,3.82152,14.3175,12.1737,0.08445,11.759,1,2,8.07428,0,
82.3008,11.0426,3.82152,14.3175,12.1506,0.080045,10.9625,1,2,8.07428,0,
82.196,13.2729,3.82152,14.3175,12.166,0.097882,13.175,1,2,8.07428,0,
82.1397,11.2978,3.82152,14.3175,12.1744,0.07401,11.2238,1,2,8.07428,0,
82.1962,10.4703,3.82152,14.3175,12.166,0.070558,10.3997,1,2,8.07428,0,
82.2604,13.0585,3.82152,14.3175,12.1565,0.097103,12.9614,1,2,8.07428,0,
82.1829,13.0096,3.82152,14.3175,12.168,0.074463,12.9352,1,2,8.07428,0,
82.0221,12.3541,3.82152,14.3175,12.1918,0.094732,12.2594,1,2,8.07428,0,
82.044,12.4137,3.82152,14.3175,12.1886,0.102526,12.3112,1,2,8.07428,0,
82.0933,10.9194,3.82152,14.3175,12.1813,0.100662,10.8188,1,2,8.07428,0,
81.9646,12.0454,3.82152,14.3175,12.2004,0.112773,11.9326,1,2,8.07428,0,
82.0606,12.3143,3.82152,14.3175,12.1861,0.102162,12.2121,1,2,8.07428,0,
82.177,10.3709,3.82152,14.3175,12.1689,0.09123,10.2797,1,2,8.07428,0,
82.0601,12.8488,3.82152,14.3175,12.1862,0.104881,12.7439,1,2,8.07428,0,
81.9184,12.7135,3.82152,14.3175,12.2073,0.071606,12.6419,1,2,8.07428,0,
81.9758,11.5405,3.82152,14.3175,12.1987,0.100188,11.4403,1,2,8.07428,0,
82.045,10.9924,3.82152,14.3175,12.1884,0.073368,10.9191,1,2,8.07428,0,
81.9395,12.3224,3.82152,14.3175,12.2041,0.108981,12.2134,1,2,8.07428,0,
81.8327,12.6663,3.82152,14.3175,12.22,0.040188,12.6261,1,2,8.07428,0,
81.747,12.984,3.82152,14.3175,12.2329,0.066468,12.9176,1,2,8.07428,0,
81.7949,11.3741,3.82152,14.3175,12.2257,0.047346,11.3267,1,2,8.07428,0,
81.8161,11.4019,3.82152,14.3175,12.2225,0.141511,11.2603,1,2,8.07428,0,
81.6392,13.4674,3.82152,14.3175,12.249,0.228887,13.2386,1,2,8.07428,0,
81.6459,11.867,3.82152,14.3175,12.248,0.070376,11.7966,1,2,8.07428,0,
81.7125,10.4037,3.82152,14.3175,12.238,0.094316,10.3094,1,2,8.07428,0,
81.6426,12.8426,3.82152,14.3175,12.2485,0.121848,12.7208,1,2,8.07428,0,
81.646,10.9685,3.82152,14.3175,12.248,0.073621,10.8949,1,2,8.07428,0,
81.8075,9.94764,3.82152,14.3175,12.2238,0.072785,9.87486,1,2,8.07428,0,
81.7659,13.2202,3.82152,14.3175,12.23,0.253209,12.967,1,2,8.07428,0,
81.8659,11.5575,3.82152,14.3175,12.2151,0.077626,11.4799,1,2,8.07428,0,
81.9747,9.93871,3.82152,14.3175,12.1989,0.085063,9.85365,1,2,8.07428,0,
81.8715,13.3142,3.82152,14.3175,12.2143,0.265516,13.0486,1,2,8.07428,0,
81.9094,12.0935,3.82152,14.3175,12.2086,0.073357,12.0202,1,2,8.07428,0,
81.94,11.6157,3.82152,14.3175,12.204,0.067286,11.5484,1,2,8.07428,0,
81.9003,10.8225,3.82152,14.3175,12.21,0.095855,10.7267,1,2,8.07428,0,
81.9187,13.1725,3.82152,14.3175,12.2072,0.088972,13.0836,1,2,8.07428,0,
81.9978,11.7061,3.82152,14.3175,12.1955,0.079691,11.6264,1,2,8.07428,0,
82.1537,10.4084,3.82152,14.3175,12.1723,0.04409,10.3643,1,2,8.07428,0,
82.148,13.2144,3.82152,14.3175,12.1731,0.040892,13.1735,1,2,8.07428,0,
82.1353,13.1733,3.82152,14.3175,12.175,0.074908,13.0983,1,2,8.07428,0,
82.009,12.483,3.82152,14.3175,12.1938,0.058868,12.4242,1,2,8.07428,0,
82.0818,12.7354,3.82152,14.3175,12.183,0.12447,12.6109,1,2,8.07428,0,
82.1694,10.7521,3.82152,14.3175,12.17,0.056481,10.6956,1,2,8.07428,0,
82.1288,12.752,3.82152,14.3175,12.176,0.097938,12.654,1,2,8.07428,0,
82.0131,12.4076,3.82152,14.3175,12.1932,0.05054,12.3571,1,2,8.07428,0,
82.0301,11.7023,3.82152,14.3175,12.1907,0.074318,11.628,1,2,8.07428,0,
82.2202,10.3414,3.82152,14.3175,12.1625,0.074303,10.2671,1,2,8.07428,0,
82.2795,11.7812,3.82152,14.3175,12.1537,0.125048,11.6562,1,2,8.07428,0,
82.2586,11.8988,3.82152,14.3175,12.1568,0.094509,11.8043,1,2,8.07428,0,
